zipcode,chicago,minority,companies_name,name,bi_policy_premium,pd_policy_premium,state_risk,white_non_hisp_pct,risk_difference,combined_premium
61544,FALSE,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,111,90.0,91.3392773945054,91.2,109.6607226054946,201.0
61544,FALSE,FALSE,Trumbull Ins Co,HARTFORD FIRE & CAS GRP,138,23.0,91.3392773945054,91.2,69.6607226054946,161.0
61544,FALSE,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,113,83.0,91.3392773945054,91.2,104.6607226054946,196.0
61544,FALSE,FALSE,Liberty Mut Fire Ins Co,LIBERTY MUT GRP,347,0.0,91.3392773945054,91.2,255.66072260549458,347.0
61544,FALSE,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,157,127.0,91.3392773945054,91.2,192.66072260549458,284.0
61544,FALSE,FALSE,Metropolitan Cas Ins Co,METROPOLITAN GRP,188,135.0,91.3392773945054,91.2,231.66072260549458,323.0
61544,FALSE,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,291,225.0,91.3392773945054,91.2,424.6607226054946,516.0
61544,FALSE,FALSE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,222,194.0,91.3392773945054,91.2,324.6607226054946,416.0
61546,FALSE,FALSE,Economy Preferred Ins Co,METROPOLITAN GRP,152,109.0,130.102124949673,96.4,130.897875050327,261.0
61546,FALSE,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,116,75.0,130.102124949673,96.4,60.897875050327,191.0
61546,FALSE,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,225,146.0,130.102124949673,96.4,240.897875050327,371.0
61546,FALSE,FALSE,Country Mut Ins Co,Country Ins & Fin Serv Grp,126,107.0,130.102124949673,96.4,102.897875050327,233.0
61546,FALSE,FALSE,Country Pref Ins Co,Country Ins & Fin Serv Grp,123,105.0,130.102124949673,96.4,97.897875050327,228.0
61546,FALSE,FALSE,Farmers Automobile Ins Assoc,PEKIN INS GRP,196,139.0,130.102124949673,96.4,204.897875050327,335.0
61546,FALSE,FALSE,Metropolitan Cas Ins Co,METROPOLITAN GRP,188,135.0,130.102124949673,96.4,192.897875050327,323.0
61546,FALSE,FALSE,Erie Ins Exch,ERIE INS GRP,141,98.0,130.102124949673,96.4,108.897875050327,239.0
61546,FALSE,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,305,0.0,130.102124949673,96.4,174.897875050327,305.0
61546,FALSE,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,108,80.0,130.102124949673,96.4,57.897875050327,188.0
61546,FALSE,FALSE,Trumbull Ins Co,HARTFORD FIRE & CAS GRP,163,35.0,130.102124949673,96.4,67.897875050327,198.0
61546,FALSE,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,275,0.0,130.102124949673,96.4,144.897875050327,275.0
61546,FALSE,FALSE,Allstate Ind Co,ALLSTATE INS GRP,302,159.0,130.102124949673,96.4,330.897875050327,461.0
61546,FALSE,FALSE,First Liberty Ins Corp,LIBERTY MUT GRP,354,0.0,130.102124949673,96.4,223.897875050327,354.0
61546,FALSE,FALSE,Erie Ins Co,ERIE INS GRP,162,116.0,130.102124949673,96.4,147.897875050327,278.0
61546,FALSE,FALSE,American Family Mut Ins Co,AMERICAN FAMILY INS GRP,355,0.0,130.102124949673,96.4,224.897875050327,355.0
61546,FALSE,FALSE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,609,0.0,130.102124949673,96.4,478.897875050327,609.0
61546,FALSE,FALSE,Progressive Universal Ins Co,PROGRESSIVE GRP,300,101.0,130.102124949673,96.4,270.897875050327,401.0
61546,FALSE,FALSE,Progressive Northern Ins Co,PROGRESSIVE GRP,217,135.0,130.102124949673,96.4,221.897875050327,352.0
61546,FALSE,FALSE,Geico Cas Co,BERKSHIRE HATHAWAY GRP,148,128.0,130.102124949673,96.4,145.897875050327,276.0
61546,FALSE,FALSE,Owners Ins Co,AUTO OWNERS GRP,173,114.0,130.102124949673,96.4,156.897875050327,287.0
61546,FALSE,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,172,135.0,130.102124949673,96.4,176.897875050327,307.0
61546,FALSE,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,152,125.0,130.102124949673,96.4,146.897875050327,277.0
61546,FALSE,FALSE,Illinois Farmers Ins Co,FARMERS INS GRP,191,117.0,130.102124949673,96.4,177.897875050327,308.0
61546,FALSE,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,140,117.0,130.102124949673,96.4,126.897875050327,257.0
61546,FALSE,FALSE,Travelers Commercial Ins Co,Travelers Grp,171,84.0,130.102124949673,96.4,124.897875050327,255.0
61546,FALSE,FALSE,Travelers Home & Marine Ins Co,Travelers Grp,179,87.0,130.102124949673,96.4,135.897875050327,266.0
61546,FALSE,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,291,225.0,130.102124949673,96.4,385.897875050327,516.0
61546,FALSE,FALSE,Safeco Ins Co Of IL,LIBERTY MUT GRP,158,147.0,130.102124949673,96.4,174.897875050327,305.0
61546,FALSE,FALSE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,122,116.0,130.102124949673,96.4,107.897875050327,238.0
61546,FALSE,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,140,117.0,130.102124949673,96.4,126.897875050327,257.0
61546,FALSE,FALSE,Progressive Direct Ins Co,PROGRESSIVE GRP,346,121.0,130.102124949673,96.4,336.897875050327,467.0
61546,FALSE,FALSE,Liberty Mut Fire Ins Co,LIBERTY MUT GRP,347,0.0,130.102124949673,96.4,216.897875050327,347.0
61546,FALSE,FALSE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,222,194.0,130.102124949673,96.4,285.897875050327,416.0
61547,FALSE,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,116,75.0,224.145435157037,94.4,-33.145435157037014,191.0
61547,FALSE,FALSE,Country Pref Ins Co,Country Ins & Fin Serv Grp,150,128.0,224.145435157037,94.4,53.854564842962986,278.0
61547,FALSE,FALSE,Trumbull Ins Co,HARTFORD FIRE & CAS GRP,151,35.0,224.145435157037,94.4,-38.145435157037014,186.0
61547,FALSE,FALSE,Erie Ins Co,ERIE INS GRP,191,133.0,224.145435157037,94.4,99.85456484296299,324.0
61547,FALSE,FALSE,Economy Preferred Ins Co,METROPOLITAN GRP,162,123.0,224.145435157037,94.4,60.854564842962986,285.0
61547,FALSE,FALSE,Progressive Universal Ins Co,PROGRESSIVE GRP,275,99.0,224.145435157037,94.4,149.854564842963,374.0
61547,FALSE,FALSE,First Liberty Ins Corp,LIBERTY MUT GRP,452,0.0,224.145435157037,94.4,227.854564842963,452.0
61547,FALSE,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,108,80.0,224.145435157037,94.4,-36.145435157037014,188.0
61547,FALSE,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,140,117.0,224.145435157037,94.4,32.854564842962986,257.0
61547,FALSE,FALSE,American Family Mut Ins Co,AMERICAN FAMILY INS GRP,368,0.0,224.145435157037,94.4,143.854564842963,368.0
61547,FALSE,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,172,135.0,224.145435157037,94.4,82.85456484296299,307.0
61547,FALSE,FALSE,Metropolitan Cas Ins Co,METROPOLITAN GRP,212,160.0,224.145435157037,94.4,147.854564842963,372.0
61547,FALSE,FALSE,Country Mut Ins Co,Country Ins & Fin Serv Grp,153,131.0,224.145435157037,94.4,59.854564842962986,284.0
61547,FALSE,FALSE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,631,0.0,224.145435157037,94.4,406.854564842963,631.0
61547,FALSE,FALSE,Erie Ins Exch,ERIE INS GRP,166,112.0,224.145435157037,94.4,53.854564842962986,278.0
61547,FALSE,FALSE,Geico Cas Co,BERKSHIRE HATHAWAY GRP,148,128.0,224.145435157037,94.4,51.854564842962986,276.0
61547,FALSE,FALSE,Allstate Ind Co,ALLSTATE INS GRP,324,168.0,224.145435157037,94.4,267.854564842963,492.0
61547,FALSE,FALSE,Progressive Direct Ins Co,PROGRESSIVE GRP,315,118.0,224.145435157037,94.4,208.854564842963,433.0
61547,FALSE,FALSE,Travelers Commercial Ins Co,Travelers Grp,165,107.0,224.145435157037,94.4,47.854564842962986,272.0
61547,FALSE,FALSE,Farmers Automobile Ins Assoc,PEKIN INS GRP,196,139.0,224.145435157037,94.4,110.85456484296299,335.0
61547,FALSE,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,291,225.0,224.145435157037,94.4,291.854564842963,516.0
61547,FALSE,FALSE,Liberty Mut Fire Ins Co,LIBERTY MUT GRP,443,0.0,224.145435157037,94.4,218.854564842963,443.0
61547,FALSE,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,258,131.0,224.145435157037,94.4,164.854564842963,389.0
61547,FALSE,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,361,0.0,224.145435157037,94.4,136.854564842963,361.0
61547,FALSE,FALSE,Safeco Ins Co Of IL,LIBERTY MUT GRP,155,156.0,224.145435157037,94.4,86.85456484296299,311.0
61547,FALSE,FALSE,Travelers Home & Marine Ins Co,Travelers Grp,173,111.0,224.145435157037,94.4,59.854564842962986,284.0
61547,FALSE,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,152,125.0,224.145435157037,94.4,52.854564842962986,277.0
61547,FALSE,FALSE,Owners Ins Co,AUTO OWNERS GRP,246,159.0,224.145435157037,94.4,180.854564842963,405.0
61547,FALSE,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,140,117.0,224.145435157037,94.4,32.854564842962986,257.0
61547,FALSE,FALSE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,222,194.0,224.145435157037,94.4,191.854564842963,416.0
61547,FALSE,FALSE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,122,116.0,224.145435157037,94.4,13.854564842962986,238.0
61547,FALSE,FALSE,Illinois Farmers Ins Co,FARMERS INS GRP,174,144.0,224.145435157037,94.4,93.85456484296299,318.0
61547,FALSE,FALSE,Progressive Northern Ins Co,PROGRESSIVE GRP,185,132.0,224.145435157037,94.4,92.85456484296299,317.0
61547,FALSE,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,325,0.0,224.145435157037,94.4,100.85456484296299,325.0
61548,FALSE,FALSE,Geico Cas Co,BERKSHIRE HATHAWAY GRP,148,128.0,166.153544561249,95.2,109.84645543875101,276.0
61548,FALSE,FALSE,Trumbull Ins Co,HARTFORD FIRE & CAS GRP,146,36.0,166.153544561249,95.2,15.846455438751008,182.0
61548,FALSE,FALSE,Country Pref Ins Co,Country Ins & Fin Serv Grp,131,112.0,166.153544561249,95.2,76.84645543875101,243.0
61548,FALSE,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,108,80.0,166.153544561249,95.2,21.846455438751008,188.0
61548,FALSE,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,116,75.0,166.153544561249,95.2,24.846455438751008,191.0
61548,FALSE,FALSE,Metropolitan Cas Ins Co,METROPOLITAN GRP,198,123.0,166.153544561249,95.2,154.846455438751,321.0
61548,FALSE,FALSE,Erie Ins Exch,ERIE INS GRP,148,101.0,166.153544561249,95.2,82.84645543875101,249.0
61548,FALSE,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,172,135.0,166.153544561249,95.2,140.846455438751,307.0
61548,FALSE,FALSE,Liberty Mut Fire Ins Co,LIBERTY MUT GRP,334,0.0,166.153544561249,95.2,167.846455438751,334.0
61548,FALSE,FALSE,Farmers Automobile Ins Assoc,PEKIN INS GRP,165,117.0,166.153544561249,95.2,115.84645543875101,282.0
61548,FALSE,FALSE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,267,202.0,166.153544561249,95.2,302.84645543875104,469.0
61548,FALSE,FALSE,Country Mut Ins Co,Country Ins & Fin Serv Grp,134,114.0,166.153544561249,95.2,81.84645543875101,248.0
61548,FALSE,FALSE,Progressive Universal Ins Co,PROGRESSIVE GRP,280,101.0,166.153544561249,95.2,214.846455438751,381.0
61548,FALSE,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,152,125.0,166.153544561249,95.2,110.84645543875101,277.0
61548,FALSE,FALSE,Travelers Commercial Ins Co,Travelers Grp,151,95.0,166.153544561249,95.2,79.84645543875101,246.0
61548,FALSE,FALSE,Erie Ins Co,ERIE INS GRP,171,121.0,166.153544561249,95.2,125.84645543875101,292.0
61548,FALSE,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,140,117.0,166.153544561249,95.2,90.84645543875101,257.0
61548,FALSE,FALSE,First Liberty Ins Corp,LIBERTY MUT GRP,341,0.0,166.153544561249,95.2,174.846455438751,341.0
61548,FALSE,FALSE,Illinois Farmers Ins Co,FARMERS INS GRP,136,151.0,166.153544561249,95.2,120.84645543875101,287.0
61548,FALSE,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,240,142.0,166.153544561249,95.2,215.846455438751,382.0
61548,FALSE,FALSE,Economy Preferred Ins Co,METROPOLITAN GRP,160,101.0,166.153544561249,95.2,94.84645543875101,261.0
61548,FALSE,FALSE,Travelers Home & Marine Ins Co,Travelers Grp,158,99.0,166.153544561249,95.2,90.84645543875101,257.0
61548,FALSE,FALSE,Allstate Ind Co,ALLSTATE INS GRP,324,168.0,166.153544561249,95.2,325.84645543875104,492.0
61548,FALSE,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,291,225.0,166.153544561249,95.2,349.84645543875104,516.0
61548,FALSE,FALSE,Safeco Ins Co Of IL,LIBERTY MUT GRP,140,157.0,166.153544561249,95.2,130.846455438751,297.0
61548,FALSE,FALSE,American Family Mut Ins Co,AMERICAN FAMILY INS GRP,356,0.0,166.153544561249,95.2,189.846455438751,356.0
61548,FALSE,FALSE,Progressive Northern Ins Co,PROGRESSIVE GRP,191,135.0,166.153544561249,95.2,159.846455438751,326.0
61548,FALSE,FALSE,Progressive Direct Ins Co,PROGRESSIVE GRP,320,121.0,166.153544561249,95.2,274.84645543875104,441.0
61548,FALSE,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,140,117.0,166.153544561249,95.2,90.84645543875101,257.0
61548,FALSE,FALSE,Owners Ins Co,AUTO OWNERS GRP,207,135.0,166.153544561249,95.2,175.846455438751,342.0
61548,FALSE,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,337,0.0,166.153544561249,95.2,170.846455438751,337.0
61548,FALSE,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,303,0.0,166.153544561249,95.2,136.846455438751,303.0
61548,FALSE,FALSE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,96,100.0,166.153544561249,95.2,29.846455438751008,196.0
61548,FALSE,FALSE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,610,0.0,166.153544561249,95.2,443.84645543875104,610.0
61550,FALSE,FALSE,Geico Cas Co,BERKSHIRE HATHAWAY GRP,167,157.0,125.947044608784,93.7,198.05295539121602,324.0
61550,FALSE,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,92,75.0,125.947044608784,93.7,41.052955391216,167.0
61550,FALSE,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,177,142.0,125.947044608784,93.7,193.05295539121602,319.0
61550,FALSE,FALSE,Trumbull Ins Co,HARTFORD FIRE & CAS GRP,176,42.0,125.947044608784,93.7,92.052955391216,218.0
61550,FALSE,FALSE,First Liberty Ins Corp,LIBERTY MUT GRP,364,0.0,125.947044608784,93.7,238.05295539121602,364.0
61550,FALSE,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,133,141.0,125.947044608784,93.7,148.05295539121602,274.0
61550,FALSE,FALSE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,222,194.0,125.947044608784,93.7,290.052955391216,416.0
61550,FALSE,FALSE,Liberty Mut Fire Ins Co,LIBERTY MUT GRP,356,0.0,125.947044608784,93.7,230.05295539121602,356.0
61550,FALSE,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,92,86.0,125.947044608784,93.7,52.052955391216,178.0
61550,FALSE,FALSE,Travelers Home & Marine Ins Co,Travelers Grp,182,113.0,125.947044608784,93.7,169.05295539121602,295.0
61550,FALSE,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,135,134.0,125.947044608784,93.7,143.05295539121602,269.0
61550,FALSE,FALSE,Allstate Ind Co,ALLSTATE INS GRP,457,205.0,125.947044608784,93.7,536.052955391216,662.0
61550,FALSE,FALSE,Progressive Universal Ins Co,PROGRESSIVE GRP,280,119.0,125.947044608784,93.7,273.052955391216,399.0
61550,FALSE,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,260,180.0,125.947044608784,93.7,314.052955391216,440.0
61550,FALSE,FALSE,Progressive Direct Ins Co,PROGRESSIVE GRP,320,142.0,125.947044608784,93.7,336.052955391216,462.0
61550,FALSE,FALSE,Illinois Farmers Ins Co,FARMERS INS GRP,136,151.0,125.947044608784,93.7,161.05295539121602,287.0
61550,FALSE,FALSE,Metropolitan Cas Ins Co,METROPOLITAN GRP,160,133.0,125.947044608784,93.7,167.05295539121602,293.0
61550,FALSE,FALSE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,615,0.0,125.947044608784,93.7,489.052955391216,615.0
61550,FALSE,FALSE,Travelers Commercial Ins Co,Travelers Grp,174,108.0,125.947044608784,93.7,156.05295539121602,282.0
61550,FALSE,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,302,0.0,125.947044608784,93.7,176.05295539121602,302.0
61550,FALSE,FALSE,American Family Mut Ins Co,AMERICAN FAMILY INS GRP,359,0.0,125.947044608784,93.7,233.05295539121602,359.0
61550,FALSE,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,177,142.0,125.947044608784,93.7,193.05295539121602,319.0
61550,FALSE,FALSE,Erie Ins Co,ERIE INS GRP,191,133.0,125.947044608784,93.7,198.05295539121602,324.0
61550,FALSE,FALSE,Country Pref Ins Co,Country Ins & Fin Serv Grp,141,120.0,125.947044608784,93.7,135.05295539121602,261.0
61550,FALSE,FALSE,Economy Preferred Ins Co,METROPOLITAN GRP,129,107.0,125.947044608784,93.7,110.052955391216,236.0
61550,FALSE,FALSE,Progressive Northern Ins Co,PROGRESSIVE GRP,191,159.0,125.947044608784,93.7,224.05295539121602,350.0
61550,FALSE,FALSE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,122,116.0,125.947044608784,93.7,112.052955391216,238.0
61550,FALSE,FALSE,Owners Ins Co,AUTO OWNERS GRP,180,119.0,125.947044608784,93.7,173.05295539121602,299.0
61550,FALSE,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,355,245.0,125.947044608784,93.7,474.052955391216,600.0
61550,FALSE,FALSE,Country Mut Ins Co,Country Ins & Fin Serv Grp,144,123.0,125.947044608784,93.7,141.05295539121602,267.0
61550,FALSE,FALSE,Erie Ins Exch,ERIE INS GRP,166,112.0,125.947044608784,93.7,152.05295539121602,278.0
61550,FALSE,FALSE,Safeco Ins Co Of IL,LIBERTY MUT GRP,155,172.0,125.947044608784,93.7,201.05295539121602,327.0
61550,FALSE,FALSE,Farmers Automobile Ins Assoc,PEKIN INS GRP,186,131.0,125.947044608784,93.7,191.05295539121602,317.0
61550,FALSE,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,335,0.0,125.947044608784,93.7,209.05295539121602,335.0
61552,FALSE,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,116,75.0,138.994484740349,100.0,52.00551525965099,191.0
61552,FALSE,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,108,80.0,138.994484740349,100.0,49.00551525965099,188.0
61552,FALSE,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,293,0.0,138.994484740349,100.0,154.005515259651,293.0
61552,FALSE,FALSE,Trumbull Ins Co,HARTFORD FIRE & CAS GRP,163,43.0,138.994484740349,100.0,67.00551525965099,206.0
61552,FALSE,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,172,135.0,138.994484740349,100.0,168.005515259651,307.0
61552,FALSE,FALSE,Geico Cas Co,BERKSHIRE HATHAWAY GRP,176,159.0,138.994484740349,100.0,196.005515259651,335.0
61552,FALSE,FALSE,Progressive Direct Ins Co,PROGRESSIVE GRP,311,118.0,138.994484740349,100.0,290.005515259651,429.0
61552,FALSE,FALSE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,122,116.0,138.994484740349,100.0,99.00551525965099,238.0
61552,FALSE,FALSE,Liberty Mut Fire Ins Co,LIBERTY MUT GRP,430,0.0,138.994484740349,100.0,291.005515259651,430.0
61552,FALSE,FALSE,Metropolitan Cas Ins Co,METROPOLITAN GRP,212,160.0,138.994484740349,100.0,233.005515259651,372.0
61552,FALSE,FALSE,Geico Gen Ins Co,BERKSHIRE HATHAWAY GRP,180,145.0,138.994484740349,100.0,186.005515259651,325.0
61552,FALSE,FALSE,Country Pref Ins Co,Country Ins & Fin Serv Grp,150,128.0,138.994484740349,100.0,139.005515259651,278.0
61552,FALSE,FALSE,Owners Ins Co,AUTO OWNERS GRP,173,118.0,138.994484740349,100.0,152.005515259651,291.0
61552,FALSE,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,152,125.0,138.994484740349,100.0,138.005515259651,277.0
61552,FALSE,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,258,131.0,138.994484740349,100.0,250.005515259651,389.0
61552,FALSE,FALSE,Allstate Ind Co,ALLSTATE INS GRP,324,168.0,138.994484740349,100.0,353.005515259651,492.0
61552,FALSE,FALSE,Travelers Home & Marine Ins Co,Travelers Grp,157,99.0,138.994484740349,100.0,117.00551525965099,256.0
61552,FALSE,FALSE,Illinois Farmers Ins Co,FARMERS INS GRP,191,175.0,138.994484740349,100.0,227.005515259651,366.0
61552,FALSE,FALSE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,222,194.0,138.994484740349,100.0,277.005515259651,416.0
61552,FALSE,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,180,145.0,138.994484740349,100.0,186.005515259651,325.0
61552,FALSE,FALSE,American Family Mut Ins Co,AMERICAN FAMILY INS GRP,388,0.0,138.994484740349,100.0,249.005515259651,388.0
61552,FALSE,FALSE,American Standard Ins Co of WI,AMERICAN FAMILY INS GRP,665,0.0,138.994484740349,100.0,526.005515259651,665.0
61552,FALSE,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,410,283.0,138.994484740349,100.0,554.005515259651,693.0
61552,FALSE,FALSE,Economy Preferred Ins Co,METROPOLITAN GRP,162,123.0,138.994484740349,100.0,146.005515259651,285.0
61552,FALSE,FALSE,Erie Ins Exch,ERIE INS GRP,184,123.0,138.994484740349,100.0,168.005515259651,307.0
61552,FALSE,FALSE,Erie Ins Co,ERIE INS GRP,211,146.0,138.994484740349,100.0,218.005515259651,357.0
61552,FALSE,FALSE,First Liberty Ins Corp,LIBERTY MUT GRP,439,0.0,138.994484740349,100.0,300.005515259651,439.0
61552,FALSE,FALSE,Farmers Automobile Ins Assoc,PEKIN INS GRP,186,131.0,138.994484740349,100.0,178.005515259651,317.0
61552,FALSE,FALSE,Progressive Universal Ins Co,PROGRESSIVE GRP,272,99.0,138.994484740349,100.0,232.005515259651,371.0
61552,FALSE,FALSE,Safeco Ins Co Of IL,LIBERTY MUT GRP,143,141.0,138.994484740349,100.0,145.005515259651,284.0
61552,FALSE,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,325,0.0,138.994484740349,100.0,186.005515259651,325.0
61552,FALSE,FALSE,Travelers Commercial Ins Co,Travelers Grp,151,94.0,138.994484740349,100.0,106.00551525965099,245.0
61552,FALSE,FALSE,Progressive Northern Ins Co,PROGRESSIVE GRP,182,132.0,138.994484740349,100.0,175.005515259651,314.0
61552,FALSE,FALSE,Country Mut Ins Co,Country Ins & Fin Serv Grp,153,131.0,138.994484740349,100.0,145.005515259651,284.0
61554,FALSE,FALSE,USAA Gen Ind Co,UNITED SERV AUTOMOBILE ASSN GRP,133,141.0,164.219666573691,94.5,109.780333426309,274.0
61554,FALSE,FALSE,USAA Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,92,86.0,164.219666573691,94.5,13.780333426309,178.0
61554,FALSE,FALSE,United Serv Automobile Assn,UNITED SERV AUTOMOBILE ASSN GRP,92,75.0,164.219666573691,94.5,2.7803334263089994,167.0
61554,FALSE,FALSE,Travelers Commercial Ins Co,Travelers Grp,169,107.0,164.219666573691,94.5,111.780333426309,276.0
61554,FALSE,FALSE,Government Employees Ins Co,BERKSHIRE HATHAWAY GRP,177,142.0,164.219666573691,94.5,154.780333426309,319.0
61554,FALSE,FALSE,Trumbull Ins Co,HARTFORD FIRE & CAS GRP,176,41.0,164.219666573691,94.5,52.780333426309,217.0
61554,FALSE,FALSE,Erie Ins Exch,ERIE INS GRP,166,112.0,164.219666573691,94.5,113.780333426309,278.0
61554,FALSE,FALSE,State Farm Fire & Cas Co,STATE FARM GRP,312,0.0,164.219666573691,94.5,147.780333426309,312.0
61554,FALSE,FALSE,State Farm Mut Auto Ins Co,STATE FARM GRP,281,0.0,164.219666573691,94.5,116.780333426309,281.0
61554,FALSE,FALSE,Progressive Direct Ins Co,PROGRESSIVE GRP,384,147.0,164.219666573691,94.5,366.78033342630897,531.0
61554,FALSE,FALSE,Geico Ind Co,BERKSHIRE HATHAWAY GRP,355,245.0,164.219666573691,94.5,435.78033342630897,600.0
61554,FALSE,FALSE,Metropolitan Grp Prop & Cas Ins Co,METROPOLITAN GRP,311,232.0,164.219666573691,94.5,378.78033342630897,543.0
61554,FALSE,FALSE,Farmers Automobile Ins Assoc,PEKIN INS GRP,186,131.0,164.219666573691,94.5,152.780333426309,317.0
61554,FALSE,FALSE,Owners Ins Co,AUTO OWNERS GRP,180,119.0,164.219666573691,94.5,134.780333426309,299.0
61554,FALSE,FALSE,Illinois Farmers Ins Co,FARMERS INS GRP,239,151.0,164.219666573691,94.5,225.780333426309,390.0
61554,FALSE,FALSE,Allstate Fire & Cas Ins Co,ALLSTATE INS GRP,260,180.0,164.219666573691,94.5,275.78033342630897,440.0
61554,FALSE,FALSE,Economy Preferred Ins Co,METROPOLITAN GRP,129,107.0,164.219666573691,94.5,71.780333426309,236.0
61554,FALSE,FALSE,Safeco Ins Co Of IL,LIBERTY MUT GRP,140,172.0,164.219666573691,94.5,147.780333426309,312.0
61554,FALSE,FALSE,Metropolitan Cas Ins Co,METROPOLITAN GRP,160,133.0,164.219666573691,94.5,128.780333426309,293.0
61554,FALSE,FALSE,Garrison Prop & Cas Ins Co,UNITED SERV AUTOMOBILE ASSN GRP,135,134.0,164.219666573691,94.5,104.780333426309,269.0
61554,FALSE,FALSE,Metropolitan Prop & Cas Ins Co,METROPOLITAN GRP,122,116.0,164.219666573691,94.5,73.780333426309,238.0
61554,FALSE,FALSE,Allstate Ind Co,ALLSTATE INS GRP,457,205.0,164.219666573691,94.5,497.78033342630897,662.0
